id,label,skips,rewards
10,"[2, 2, 1, 2, 2, 0, 3, 1, 1, 2, 3, 1, 0, 3, 3]","{0: [1], 1: [1, 1], 2: [1, 1, 1], 3: [1, 1, 0, 0]}","[0.23165375133207408, 0.19336647560382939, 0.2980722933598883, 0.2862210558013131, 0.21729470185935862, 0.3088775064099447, 0.2671743459652642, 0.23165375133207408, 0.28492398350792647, 0.2478100123278462]"
10,"[2, 0, 2, 1, 0, 1, 3, 2, 0, 3, 1, 1, 1, 2, 3]","{0: [1], 1: [0, 1], 2: [1, 0, 0], 3: [1, 1, 0, 0]}","[0.2671743459652642, 0.2927654939811637, 0.258582884321492, 0.3428534605545308, 0.3185436231134769, 0.2622420221851996, 0.28105629027913037, 0.30615213243440703, 0.2647005252119971, 0.2734262250836617]"
10,"[1, 1, 1, 1, 0, 3, 3, 2, 0, 1, 1, 2, 1, 2, 2]","{0: [0], 1: [1, 0], 2: [0, 1, 1], 3: [1, 0, 1, 1]}","[0.25979878931429257, 0.3171505771767599, 0.2914487096290633, 0.28105629027913037, 0.26966353201558, 0.30615213243440703, 0.26101849995342097, 0.28492398350792647, 0.3185436231134769, 0.30479547799070006]"
10,"[0, 0, 0, 0, 2, 3, 3, 3, 0, 2, 1, 0, 3, 2, 1]","{0: [0], 1: [0, 1], 2: [0, 1, 1], 3: [1, 1, 0, 0]}","[0.2684170153551299, 0.2914487096290633, 0.2525602359311233, 0.2734262250836617, 0.274688190289674, 0.26346936195595083, 0.2537572018871206, 0.31994074228102914, 0.3088775064099447, 0.30615213243440703]"
10,"[3, 0, 0, 3, 2, 0, 0, 1, 1, 2, 2, 0, 0, 3, 0]","{0: [0], 1: [0, 0], 2: [1, 1, 0], 3: [1, 0, 1, 0]}","[0.21087262016421682, 0.2927654939811637, 0.2888269978917027, 0.2709139018929371, 0.2836308357873154, 0.2734262250836617, 0.2797748805989118, 0.274688190289674, 0.2980722933598883, 0.26101849995342097]"
10,"[2, 2, 1, 2, 3, 3, 0, 0, 1, 1, 2, 0, 3, 3, 2]","{0: [1], 1: [0, 1], 2: [1, 1, 1], 3: [1, 1, 1, 1]}","[0.01762052008939895, 0.294086238583974, 0.3185436231134769, 0.3428534605545308, 0.30615213243440703, 0.2954109493838166, 0.3241565986319215, 0.30209420445979795, 0.2671743459652642, 0.2525602359311233]"
10,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 3, 0, 2, 2, 0, 0]","{0: [1], 1: [1, 0], 2: [1, 1, 0], 3: [0, 0, 1, 0]}","[0.23734058116562218, 0.3129958192883965, 0.30479547799070006, 0.2901358795813504, 0.2549579437578336, 0.2797748805989118, 0.30479547799070006, 0.26966353201558, 0.2967396323270139, 0.19942979783038056]"
10,"[1, 3, 0, 3, 3, 3, 1, 2, 1, 1, 1, 2, 1, 1, 2]","{0: [0], 1: [0, 1], 2: [1, 0, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 3, 0, 1, 3, 2, 1, 2, 3, 1, 0, 0, 2, 0, 1]","{0: [0], 1: [0, 0], 2: [1, 0, 0], 3: [0, 1, 0, 1]}","[0.14754510634133888, 0.1740448920601608, 0.2836308357873154, 0.2772237576546104, 0.27595403249788275, 0.2994089384287623, 0.2888269978917027, 0.2954109493838166, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 1, 1, 2, 2, 1, 1, 0, 2, 0, 2, 3, 2, 3, 1]","{0: [1], 1: [0, 0], 2: [0, 1, 0], 3: [0, 1, 1, 0]}","[0.013872295414739175, 0.2140676059413422, 0.300749573479958, 0.31024623783442024, 0.31437668121054196, 0.31437668121054196, 0.2914487096290633, 0.2784973717061793, 0.2466318367505928, 0.274688190289674]"
10,"[3, 0, 1, 1, 1, 0, 2, 3, 0, 0, 0, 3, 0, 0, 3]","{0: [0], 1: [0, 0], 2: [1, 0, 0], 3: [1, 0, 0, 0]}","[0.10223879662244173, 0.2862210558013131, 0.23734058116562218, 0.3129958192883965, 0.2994089384287623, 0.1913730225582947, 0.2954109493838166, 0.3075128065920478, 0.25616246748958493, 0.3075128065920478]"
10,"[1, 0, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 2, 2]","{0: [1], 1: [1, 1], 2: [1, 0, 0], 3: [0, 1, 0, 1]}","[0.045472232925630046, 0.2994089384287623, 0.3547090319910728, 0.31024623783442024, 0.33126504549020364, 0.3171505771767599, 0.274688190289674, 0.3413903609937695, 0.2836308357873154, 0.31161900681179666]"
10,"[2, 3, 0, 0, 3, 1, 2, 1, 1, 0, 2, 2, 1, 0, 1]","{0: [0], 1: [0, 1], 2: [1, 0, 0], 3: [1, 0, 1, 1]}","[0.18742731258872408, 0.2772237576546104, 0.24079694348960193, 0.22940470156504542, 0.19942979783038056, 0.31024623783442024, 0.2836308357873154, 0.26966353201558, 0.28492398350792647, 0.3075128065920478]"
10,"[0, 2, 3, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 0]","{0: [1], 1: [1, 1], 2: [0, 1, 0], 3: [0, 1, 0, 1]}","[0.2478100123278462, 0.2862210558013131, 0.30479547799070006, 0.2671743459652642, 0.24311972765423262, 0.2836308357873154, 0.2622420221851996, 0.26101849995342097, 0.31024623783442024, 0.2836308357873154]"
10,"[0, 0, 1, 3, 2, 2, 3, 1, 1, 2, 2, 2, 1, 3, 1]","{0: [1], 1: [0, 1], 2: [0, 0, 1], 3: [0, 0, 0, 1]}","[0.2967396323270139, 0.30615213243440703, 0.2772237576546104, 0.30209420445979795, 0.2784973717061793, 0.32557007018603873, 0.28234160669315744, 0.2980722933598883, 0.2954109493838166, 0.2797748805989118]"
10,"[0, 2, 3, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 3, 1]","{0: [1], 1: [1, 1], 2: [0, 0, 0], 3: [0, 1, 1, 0]}","[0.17497894137180525, 0.2797748805989118, 0.31994074228102914, 0.31024623783442024, 0.3185436231134769, 0.18257192728297456, 0.2573707790286969, 0.2914487096290633, 0.31576159852455576, 0.34579218857732336]"
10,"[3, 2, 0, 0, 0, 1, 1, 0, 2, 0, 3, 0, 1, 2, 2]","{0: [0], 1: [1, 0], 2: [1, 0, 0], 3: [0, 1, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 3, 3, 2, 2, 2, 0, 2, 1, 2, 2, 3, 2, 3, 2]","{0: [1], 1: [0, 0], 2: [0, 1, 0], 3: [0, 0, 1, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 3, 2, 0, 0, 0, 1, 2, 3, 3, 1, 3, 3, 1, 1]","{0: [0], 1: [0, 0], 2: [1, 0, 1], 3: [1, 0, 1, 0]}","[0.12763545628991366, 0.2734262250836617, 0.2513670399435197, 0.30209420445979795, 0.2914487096290633, 0.31576159852455576, 0.245457401410121, 0.2927654939811637, 0.23165375133207408, 0.23052739795442567]"
10,"[3, 2, 0, 1, 1, 0, 2, 1, 1, 2, 0, 1, 2, 1, 2]","{0: [1], 1: [1, 1], 2: [0, 1, 0], 3: [0, 1, 0, 1]}","[0.15867068246527752, 0.24079694348960193, 0.22828565621761093, 0.2684170153551299, 0.294086238583974, 0.2836308357873154, 0.27595403249788275, 0.2478100123278462, 0.2954109493838166, 0.30615213243440703]"
10,"[1, 1, 0, 0, 1, 3, 3, 3, 1, 2, 3, 3, 3, 3, 3]","{0: [1], 1: [1, 0], 2: [0, 0, 1], 3: [0, 0, 0, 1]}","[0.2797748805989118, 0.2967396323270139, 0.24195647734617126, 0.3075128065920478, 0.3075128065920478, 0.30209420445979795, 0.2478100123278462, 0.3034428373146045, 0.2875220586137977, 0.28492398350792647]"
10,"[1, 1, 2, 1, 3, 0, 2, 2, 0, 0, 2, 2, 0, 3, 2]","{0: [1], 1: [0, 0], 2: [0, 0, 1], 3: [1, 1, 0, 0]}","[0.294086238583974, 0.21299905081729792, 0.3622557822725198, 0.2927654939811637, 0.2573707790286969, 0.3413903609937695, 0.22384586632088296, 0.2478100123278462, 0.30479547799070006, 0.31576159852455576]"
10,"[2, 2, 0, 2, 0, 1, 3, 2, 0, 2, 3, 3, 0, 1, 3]","{0: [0], 1: [0, 1], 2: [0, 0, 1], 3: [1, 0, 1, 1]}","[0.134581869827358, 0.274688190289674, 0.2525602359311233, 0.21729470185935862, 0.30615213243440703, 0.27595403249788275, 0.26346936195595083, 0.3298351264083632, 0.3034428373146045, 0.2901358795813504]"
10,"[2, 3, 2, 3, 1, 0, 3, 1, 0, 0, 2, 2, 0, 0, 0]","{0: [0], 1: [0, 1], 2: [0, 0, 0], 3: [1, 0, 1, 0]}","[0.196382536540322, 0.2734262250836617, 0.2537572018871206, 0.31024623783442024, 0.2927654939811637, 0.31024623783442024, 0.30479547799070006, 0.2671743459652642, 0.2797748805989118, 0.2684170153551299]"
10,"[1, 2, 1, 3, 2, 0, 3, 0, 3, 0, 2, 0, 2, 3, 0]","{0: [1], 1: [0, 1], 2: [0, 0, 0], 3: [0, 1, 0, 0]}","[0.02492872472879757, 0.22384586632088296, 0.25616246748958493, 0.2549579437578336, 0.2967396323270139, 0.2836308357873154, 0.2647005252119971, 0.25017760797798727, 0.2980722933598883, 0.31437668121054196]"
10,"[2, 2, 3, 1, 2, 1, 2, 3, 0, 0, 2, 2, 3, 0, 2]","{0: [1], 1: [0, 1], 2: [0, 1, 0], 3: [1, 1, 0, 1]}","[0.15954893148763993, 0.23505481285785218, 0.2888269978917027, 0.2734262250836617, 0.25979878931429257, 0.31161900681179666, 0.2537572018871206, 0.3088775064099447, 0.31161900681179666, 0.2734262250836617]"
10,"[0, 3, 0, 3, 1, 3, 3, 3, 0, 0, 3, 2, 0, 0, 0]","{0: [0], 1: [0, 1], 2: [0, 1, 0], 3: [1, 0, 1, 0]}","[0.024170809450478673, 0.31994074228102914, 0.31576159852455576, 0.2901358795813504, 0.15605528473123845, 0.22717025596579984, 0.2967396323270139, 0.26346936195595083, 0.2721681309335236, 0.2622420221851996]"
10,"[3, 3, 0, 1, 0, 1, 3, 1, 1, 1, 1, 0, 3, 3, 2]","{0: [1], 1: [0, 1], 2: [1, 1, 1], 3: [1, 0, 0, 1]}","[0.2087603893289966, 0.22717025596579984, 0.2466318367505928, 0.2045783368298221, 0.2384890013456497, 0.2671743459652642, 0.2537572018871206, 0.2914487096290633, 0.28234160669315744, 0.3034428373146045]"
10,"[2, 0, 2, 1, 2, 0, 0, 0, 0, 1, 3, 2, 3, 3, 1]","{0: [0], 1: [1, 1], 2: [1, 1, 0], 3: [0, 0, 0, 1]}","[0.1492217393300804, 0.31994074228102914, 0.3075128065920478, 0.2784973717061793, 0.2927654939811637, 0.31024623783442024, 0.25616246748958493, 0.30615213243440703, 0.300749573479958, 0.3075128065920478]"
10,"[3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 3, 1, 2, 1, 3]","{0: [0], 1: [0, 0], 2: [1, 1, 1], 3: [0, 0, 0, 1]}","[0.2537572018871206, 0.17311417268905321, 0.23391745283746496, 0.2513670399435197, 0.258582884321492, 0.23165375133207408, 0.3428534605545308, 0.32557007018603873, 0.2980722933598883, 0.24311972765423262]"
10,"[0, 1, 0, 2, 0, 3, 0, 3, 0, 3, 1, 2, 2, 0, 0]","{0: [1], 1: [0, 0], 2: [1, 1, 0], 3: [1, 0, 1, 0]}","[0.300749573479958, 0.23734058116562218, 0.25616246748958493, 0.2721681309335236, 0.28105629027913037, 0.31024623783442024, 0.300749573479958, 0.2954109493838166, 0.3185436231134769, 0.2888269978917027]"
10,"[1, 2, 1, 0, 1, 1, 2, 0, 3, 3, 0, 3, 2, 3, 0]","{0: [1], 1: [1, 0], 2: [0, 0, 0], 3: [0, 0, 1, 1]}","[0.07290197093997165, 0.3075128065920478, 0.2797748805989118, 0.22164772301981162, 0.30209420445979795, 0.22274498698834155, 0.31576159852455576, 0.2772237576546104, 0.2980722933598883, 0.300749573479958]"
10,"[0, 3, 0, 3, 0, 0, 0, 3, 2, 0, 0, 1, 3, 3, 3]","{0: [1], 1: [0, 0], 2: [0, 1, 1], 3: [0, 1, 1, 0]}","[0.06295292127987767, 0.2721681309335236, 0.2622420221851996, 0.2384890013456497, 0.294086238583974, 0.2478100123278462, 0.28492398350792647, 0.2622420221851996, 0.23964112013820227, 0.23734058116562218]"
10,"[0, 2, 3, 0, 2, 2, 0, 0, 2, 3, 2, 2, 1, 3, 0]","{0: [1], 1: [1, 0], 2: [0, 0, 0], 3: [0, 0, 1, 1]}","[0.21729470185935862, 0.2862210558013131, 0.2954109493838166, 0.22055406846897074, 0.32698764470260316, 0.26593551789966074, 0.2772237576546104, 0.28492398350792647, 0.2797748805989118, 0.30479547799070006]"
10,"[3, 3, 2, 2, 3, 0, 1, 1, 0, 1, 2, 1, 2, 2, 3]","{0: [1], 1: [1, 0], 2: [0, 0, 1], 3: [1, 1, 1, 0]}","[0.16759945221962824, 0.23505481285785218, 0.3241565986319215, 0.3129958192883965, 0.2980722933598883, 0.3034428373146045, 0.3241565986319215, 0.2901358795813504, 0.31994074228102914, 0.32698764470260316]"
10,"[3, 0, 0, 3, 3, 0, 1, 1, 1, 3, 0, 3, 0, 3, 3]","{0: [0], 1: [0, 1], 2: [1, 0, 1], 3: [0, 0, 0, 1]}","[0.20666231074105806, 0.2442867003601084, 0.2721681309335236, 0.2954109493838166, 0.2901358795813504, 0.300749573479958, 0.2967396323270139, 0.23165375133207408, 0.3241565986319215, 0.23734058116562218]"
10,"[2, 0, 1, 3, 3, 1, 1, 3, 0, 3, 3, 2, 2, 3, 3]","{0: [0], 1: [0, 0], 2: [0, 1, 0], 3: [1, 1, 0, 0]}","[0.18161102437942922, 0.294086238583974, 0.21299905081729792, 0.2622420221851996, 0.31161900681179666, 0.2994089384287623, 0.30209420445979795, 0.258582884321492, 0.258582884321492, 0.300749573479958]"
10,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 3, 0, 0, 3, 0]","{0: [1], 1: [0, 0], 2: [1, 0, 1], 3: [0, 1, 1, 0]}","[0.14015557285959596, 0.245457401410121, 0.31437668121054196, 0.30479547799070006, 0.2967396323270139, 0.2721681309335236, 0.2622420221851996, 0.22605849486328977, 0.2862210558013131, 0.2525602359311233]"
10,"[0, 1, 0, 0, 1, 1, 3, 0, 1, 2, 0, 1, 0, 3, 2]","{0: [0], 1: [1, 0], 2: [1, 0, 0], 3: [1, 1, 1, 1]}","[0.012861771441925907, 0.26966353201558, 0.30615213243440703, 0.24311972765423262, 0.2836308357873154, 0.28105629027913037, 0.2140676059413422, 0.300749573479958, 0.2573707790286969, 0.2671743459652642]"
10,"[3, 0, 0, 1, 1, 2, 0, 0, 1, 1, 0, 2, 1, 2, 3]","{0: [0], 1: [0, 1], 2: [0, 1, 1], 3: [0, 1, 1, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2927654939811637, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 0, 0, 3, 2, 2, 3, 3, 0, 3, 1, 2, 1, 3, 2]","{0: [1], 1: [1, 0], 2: [1, 1, 1], 3: [0, 1, 0, 1]}","[0.18939331741011933, 0.2671743459652642, 0.30209420445979795, 0.274688190289674, 0.3034428373146045, 0.2513670399435197, 0.2914487096290633, 0.2513670399435197, 0.274688190289674, 0.2980722933598883]"
10,"[0, 1, 3, 1, 2, 1, 2, 3, 2, 3, 3, 0, 2, 0, 0]","{0: [1], 1: [1, 0], 2: [1, 0, 1], 3: [0, 0, 0, 1]}","[0.23278376764431305, 0.31024623783442024, 0.32134194062573906, 0.3034428373146045, 0.33413726984341724, 0.2709139018929371, 0.32557007018603873, 0.2836308357873154, 0.2994089384287623, 0.32134194062573906]"
10,"[0, 1, 3, 1, 2, 0, 2, 3, 1, 1, 3, 1, 0, 2, 3]","{0: [1], 1: [0, 1], 2: [1, 1, 1], 3: [1, 0, 1, 1]}","[0.24195647734617126, 0.26966353201558, 0.30615213243440703, 0.2954109493838166, 0.31576159852455576, 0.2721681309335236, 0.30479547799070006, 0.2862210558013131, 0.274688190289674, 0.2927654939811637]"
10,"[3, 1, 0, 3, 0, 2, 2, 2, 1, 2, 3, 2, 0, 3, 0]","{0: [1], 1: [1, 1], 2: [1, 1, 1], 3: [0, 1, 1, 1]}","[0.06681599322512496, 0.3075128065920478, 0.31576159852455576, 0.26593551789966074, 0.3129958192883965, 0.2994089384287623, 0.2901358795813504, 0.2927654939811637, 0.2721681309335236, 0.28234160669315744]"
10,"[1, 3, 0, 2, 1, 3, 3, 1, 1, 0, 1, 1, 2, 1, 3]","{0: [0], 1: [1, 1], 2: [1, 1, 0], 3: [0, 1, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 2, 0, 0, 3, 1, 1, 3, 0, 0, 1, 1, 3, 1, 2]","{0: [0], 1: [0, 0], 2: [1, 0, 1], 3: [0, 1, 1, 1]}","[0.07238124455114323, 0.2927654939811637, 0.3034428373146045, 0.2994089384287623, 0.3185436231134769, 0.30615213243440703, 0.25979878931429257, 0.2647005252119971, 0.28492398350792647, 0.31437668121054196]"
10,"[0, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 3, 0, 3, 2]","{0: [1], 1: [1, 1], 2: [0, 0, 0], 3: [0, 1, 0, 1]}","[0.21946401738949653, 0.32134194062573906, 0.3284093281279372, 0.2836308357873154, 0.26346936195595083, 0.2721681309335236, 0.31576159852455576, 0.2927654939811637, 0.2994089384287623, 0.32698764470260316]"
10,"[2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 3, 1, 3, 3, 3]","{0: [1], 1: [1, 0], 2: [1, 1, 1], 3: [1, 1, 0, 0]}","[0.06981477712192143, 0.3129958192883965, 0.2901358795813504, 0.2684170153551299, 0.2888269978917027, 0.300749573479958, 0.28492398350792647, 0.31437668121054196, 0.2573707790286969, 0.24079694348960193]"
10,"[2, 1, 2, 3, 1, 3, 3, 2, 2, 1, 2, 1, 1, 2, 2]","{0: [1], 1: [1, 0], 2: [0, 1, 0], 3: [1, 1, 0, 1]}","[0.06780584381710522, 0.3034428373146045, 0.22384586632088296, 0.22717025596579984, 0.3129958192883965, 0.30479547799070006, 0.3075128065920478, 0.3088775064099447, 0.32698764470260316, 0.21946401738949653]"
10,"[1, 1, 2, 1, 2, 1, 2, 1, 0, 1, 3, 0, 3, 0, 0]","{0: [1], 1: [0, 0], 2: [1, 1, 0], 3: [0, 0, 1, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[2, 3, 2, 1, 1, 3, 2, 1, 1, 3, 0, 0, 1, 1, 3]","{0: [0], 1: [1, 1], 2: [0, 1, 1], 3: [0, 0, 1, 1]}","[0.2994089384287623, 0.30479547799070006, 0.300749573479958, 0.31437668121054196, 0.22940470156504542, 0.2980722933598883, 0.2927654939811637, 0.25979878931429257, 0.3129958192883965, 0.19739481566929323]"
10,"[0, 1, 2, 3, 3, 3, 2, 0, 0, 2, 0, 3, 2, 0, 1]","{0: [0], 1: [1, 1], 2: [1, 1, 1], 3: [1, 0, 1, 1]}","[0.23619585365179713, 0.2709139018929371, 0.3284093281279372, 0.3413903609937695, 0.2797748805989118, 0.30209420445979795, 0.28234160669315744, 0.2513670399435197, 0.2875220586137977, 0.28234160669315744]"
10,"[2, 1, 3, 3, 3, 1, 1, 0, 1, 0, 0, 3, 3, 1, 1]","{0: [1], 1: [1, 0], 2: [1, 0, 0], 3: [1, 1, 0, 0]}","[0.12240107419838218, 0.2709139018929371, 0.23052739795442567, 0.3075128065920478, 0.2734262250836617, 0.2901358795813504, 0.2684170153551299, 0.28492398350792647, 0.31161900681179666, 0.274688190289674]"
10,"[0, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 3, 2, 0, 1]","{0: [1], 1: [1, 0], 2: [1, 0, 0], 3: [1, 1, 1, 1]}","[0.06681599322512496, 0.300749573479958, 0.31161900681179666, 0.2537572018871206, 0.2927654939811637, 0.31994074228102914, 0.294086238583974, 0.2954109493838166, 0.33413726984341724, 0.21837756383506662]"
10,"[2, 2, 2, 3, 0, 1, 1, 1, 0, 3, 0, 2, 0, 2, 0]","{0: [0], 1: [0, 0], 2: [1, 1, 0], 3: [0, 1, 0, 1]}","[0.1268787263118573, 0.2994089384287623, 0.22384586632088296, 0.2994089384287623, 0.300749573479958, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 1, 2, 3, 3, 3, 1, 3, 1, 0, 1, 1, 2, 3, 1]","{0: [0], 1: [0, 0], 2: [1, 0, 1], 3: [1, 0, 0, 0]}","[0.005311428590703151, 0.33413726984341724, 0.294086238583974, 0.2721681309335236, 0.2862210558013131, 0.2994089384287623, 0.2622420221851996, 0.2980722933598883, 0.3284093281279372, 0.30209420445979795]"
10,"[1, 1, 0, 0, 1, 3, 3, 0, 2, 1, 0, 0, 1, 1, 1]","{0: [0], 1: [1, 1], 2: [0, 0, 1], 3: [1, 0, 0, 1]}","[0.09964512575935193, 0.2901358795813504, 0.2954109493838166, 0.3241565986319215, 0.294086238583974, 0.32698764470260316, 0.2537572018871206, 0.2836308357873154, 0.2836308357873154, 0.30479547799070006]"
10,"[2, 1, 3, 2, 1, 3, 3, 3, 2, 1, 3, 0, 0, 0, 1]","{0: [0], 1: [0, 0], 2: [1, 1, 1], 3: [1, 0, 0, 0]}","[0.21837756383506662, 0.3075128065920478, 0.2721681309335236, 0.2927654939811637, 0.3034428373146045, 0.21087262016421682, 0.294086238583974, 0.2967396323270139, 0.2954109493838166, 0.258582884321492]"
10,"[3, 3, 1, 1, 1, 3, 1, 2, 0, 3, 0, 0, 1, 3, 3]","{0: [1], 1: [1, 1], 2: [0, 0, 1], 3: [1, 1, 1, 0]}","[0.2671743459652642, 0.2980722933598883, 0.2466318367505928, 0.274688190289674, 0.32698764470260316, 0.32134194062573906, 0.21946401738949653, 0.3129958192883965, 0.2466318367505928, 0.28105629027913037]"
10,"[0, 0, 2, 0, 2, 2, 3, 0, 2, 2, 1, 1, 3, 3, 2]","{0: [0], 1: [1, 1], 2: [0, 0, 0], 3: [0, 0, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[0, 2, 0, 2, 3, 3, 2, 0, 1, 3, 2, 1, 3, 2, 0]","{0: [1], 1: [1, 1], 2: [1, 0, 1], 3: [0, 1, 0, 1]}","[0.11875118683020174, 0.300749573479958, 0.2862210558013131, 0.28234160669315744, 0.2901358795813504, 0.3088775064099447, 0.30209420445979795, 0.294086238583974, 0.2721681309335236, 0.30615213243440703]"
10,"[0, 0, 2, 3, 2, 3, 2, 3, 1, 0, 0, 2, 3, 0, 1]","{0: [0], 1: [0, 0], 2: [0, 0, 1], 3: [0, 1, 1, 1]}","[0.2994089384287623, 0.2980722933598883, 0.294086238583974, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 2, 2, 2, 1, 2, 1, 2, 3, 3, 2, 3, 0, 3, 2]","{0: [0], 1: [0, 0], 2: [1, 0, 1], 3: [0, 0, 1, 1]}","[0.28234160669315744, 0.258582884321492, 0.26593551789966074, 0.22828565621761093, 0.2901358795813504, 0.2862210558013131, 0.2384890013456497, 0.2784973717061793, 0.2927654939811637, 0.31437668121054196]"
10,"[0, 3, 1, 0, 1, 0, 2, 3, 1, 0, 0, 0, 1, 0, 0]","{0: [1], 1: [1, 1], 2: [0, 1, 1], 3: [0, 1, 1, 0]}","[0.024170809450478673, 0.3185436231134769, 0.31437668121054196, 0.3227472240939291, 0.30479547799070006, 0.2901358795813504, 0.23734058116562218, 0.30615213243440703, 0.2709139018929371, 0.2994089384287623]"
10,"[0, 2, 3, 3, 3, 0, 2, 2, 0, 2, 0, 2, 3, 2, 2]","{0: [0], 1: [1, 1], 2: [0, 1, 1], 3: [0, 1, 0, 0]}","[0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 0, 3, 2, 3, 3]","{0: [1], 1: [1, 1], 2: [1, 1, 1], 3: [1, 1, 1, 0]}","[0.274688190289674, 0.23964112013820227, 0.3185436231134769, 0.2862210558013131, 0.2875220586137977, 0.31437668121054196, 0.28492398350792647, 0.2537572018871206, 0.2967396323270139, 0.28105629027913037]"
10,"[0, 2, 0, 1, 3, 1, 2, 2, 1, 3, 1, 1, 3, 1, 3]","{0: [1], 1: [1, 1], 2: [0, 0, 1], 3: [1, 0, 0, 1]}","[0.2087603893289966, 0.14259065431356377, 0.23278376764431305, 0.2573707790286969, 0.2772237576546104, 0.2836308357873154, 0.28492398350792647, 0.26966353201558, 0.2478100123278462, 0.2927654939811637]"
10,"[1, 3, 1, 3, 2, 1, 0, 3, 0, 2, 0, 1, 3, 1, 0]","{0: [1], 1: [1, 1], 2: [0, 1, 1], 3: [0, 1, 0, 1]}","[0.21946401738949653, 0.3075128065920478, 0.25017760797798727, 0.300749573479958, 0.31437668121054196, 0.2994089384287623, 0.274688190289674, 0.2772237576546104, 0.2875220586137977, 0.3088775064099447]"
10,"[0, 1, 1, 2, 2, 0, 3, 2, 1, 3, 2, 3, 3, 2, 3]","{0: [1], 1: [1, 0], 2: [1, 1, 0], 3: [0, 1, 1, 0]}","[0.18939331741011933, 0.2797748805989118, 0.27595403249788275, 0.3298351264083632, 0.2954109493838166, 0.31161900681179666, 0.28492398350792647, 0.294086238583974, 0.2862210558013131, 0.2994089384287623]"
10,"[3, 3, 2, 2, 0, 2, 2, 3, 2, 2, 0, 3, 2, 1, 3]","{0: [1], 1: [1, 0], 2: [0, 0, 0], 3: [1, 0, 0, 0]}","[0.08327593786048308, 0.2573707790286969, 0.2914487096290633, 0.2954109493838166, 0.2914487096290633, 0.2875220586137977, 0.26966353201558, 0.2734262250836617, 0.32557007018603873, 0.300749573479958]"
10,"[0, 2, 0, 2, 2, 3, 2, 0, 2, 3, 3, 1, 0, 1, 2]","{0: [0], 1: [0, 0], 2: [0, 1, 1], 3: [0, 0, 1, 1]}","[0.2980722933598883, 0.300749573479958, 0.2914487096290633, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623, 0.2994089384287623]"
10,"[3, 1, 3, 0, 3, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2]","{0: [1], 1: [1, 0], 2: [1, 1, 0], 3: [0, 0, 0, 1]}","[0.1740448920601608, 0.31576159852455576, 0.33126504549020364, 0.3034428373146045, 0.2862210558013131, 0.3185436231134769, 0.33557958700743507, 0.31024623783442024, 0.2478100123278462, 0.2537572018871206]"
